1497 10000
6378 4306 525
4877 5362 543
5332 5095 497
2864 290 7
1464 2476 275
3170 2512 644
3289 4098 708
5953 3179 615
3055 2202 486
2229 6655 574
5080 3649 728
1817 4075 710
142 6448 328
2240 5130 751
2499 1638 358
4084 829 177
3214 1476 326
867 6825 586
6820 5298 863
4956 5542 4
3206 6606 792
719 4866 620
5288 6640 463
2651 5200 231
2910 6170 235
2088 2277 736
4555 5077 883
2660 6525 351
184 4075 562
2196 4304 80
4868 3996 513
2943 346 445
1872 6824 539
343 195 149
975 2044 420
5023 5348 62
1417 756 478
3308 2023 954
2290 4576 207
3611 5332 512
2666 3498 364
3827 6690 578
652 5790 199
946 4941 516
1936 1845 207
6356 4075 762
3996 466 864
2196 4453 306
5516 103 882
4498 3723 919
4288 6089 969
2915 5633 141
6578 4288 55
3819 8 82
6590 4773 351
4568 2196 340
6233 2384 580
2193 6062 524
3242 4646 283
4297 5161 100
3013 4101 714
6468 6582 822
6021 4701 454
3996 3069 779
756 2986 266
5761 316 903
2263 1189 994
707 132 265
6110 706 848
752 3774 623
3112 2661 789
1029 1510 628
3431 1210 970
439 3941 8
6644 1527 908
1395 1527 851
4475 6373 578
1009 4278 300
2433 2444 489
1972 988 673
4129 113 361
6343 2194 185
6918 5335 533
5648 6271 115
4304 6578 187
3316 6794 983
5704 466 374
3140 4453 760
318 1210 152
696 2840 635
2463 2326 471
2700 1363 186
466 5633 157
6485 55 150
6932 1650 296
4568 2700 215
3497 5120 586
1882 719 72
2156 1878 867
6932 6690 519
3675 184 151
6619 2121 724
1336 6540 986
5135 6938 6
72 3167 549
1790 830 510
3351 4075 503
3209 6689 840
1210 290 862
2933 6514 367
1336 6480 584
4190 1902 907
4075 2700 785
5218 5298 285
5323 3078 48
6476 6568 815
6491 4483 938
5947 6653 855
725 1195 449
5298 4867 947
3310 3090 24
601 2523 329
3772 4551 421
1907 3350 164
290 3996 255
5633 2068 686
3505 5633 193
2263 4278 563
4483 4083 48
3611 6653 514
290 5633 605
6477 2864 624
1823 490 371
4037 4170 686
5850 4479 104
1870 931 591
1865 4721 705
6794 2590 59
3868 780 386
3825 5355 905
5419 3618 554
108 5292 410
6862 5355 655
2864 1178 272
1210 4453 412
1306 5864 137
1306 2068 454
6262 3200 40
6758 4623 873
4160 5049 955
4991 5955 897
4028 2184 208
2845 5798 301
1617 1882 519
3651 3805 641
6186 4075 936
5808 5806 187
5635 2650 476
6909 5715 739
117 422 706
2624 97 530
4135 2960 110
6578 3298 335
4894 466 736
3514 3842 848
1210 4075 803
3984 1993 338
4433 432 350
311 2187 323
5280 4080 649
6491 1650 237
1029 2423 380
4721 6862 935
795 5241 277
5332 5218 922
3266 5298 517
155 5785 779
1774 3684 377
6476 6547 34
5302 4175 566
4206 318 286
947 6306 846
1092 3751 398
2275 3344 372
508 4181 72
5592 6135 326
1628 3551 122
5015 3098 11
3844 6262 183
1210 481 489
3331 6441 868
3611 3211 461
5077 2915 682
4517 6690 650
1074 1885 475
6491 3996 667
3211 1336 5
6585 2309 333
4541 2187 946
3042 6758 696
4754 2449 645
3611 1210 376
6914 2102 460
2092 2501 636
4552 5083 657
5889 4985 487
2582 5457 672
3204 3986 381
3204 1885 154
3832 6064 715
6063 6075 440
633 2132 177
2468 5904 707
2844 5004 361
5423 3678 73
4710 2562 967
1336 3264 968
4777 4721 841
5704 5335 847
4544 6767 985
2528 4358 704
4878 3505 882
4206 1336 182
4878 5661 747
3069 4614 709
5307 6835 358
3827 2590 169
2263 3264 18
5528 4446 48
3968 2615 111
4777 355 187
2030 804 288
2925 6322 478
2151 4877 628
3493 2443 726
2840 4623 333
3242 5908 459
3521 505 337
5236 1039 760
6210 4186 166
4075 6246 756
3140 4464 746
4075 466 839
2702 6476 606
1925 4799 293
4134 3423 608
6246 4083 214
4075 2704 867
1823 3431 764
3325 6549 819
4483 5570 7
3165 6844 41
5077 175 713
1336 132 137
6982 4822 650
6825 1957 169
6862 6653 143
5059 2303 509
2817 290 447
132 4049 144
3965 3162 635
5419 2793 474
1210 290 506
3199 5894 976
6923 145 710
1306 4878 547
2076 2256 952
3430 2145 500
1878 2011 15
5133 1113 795
6825 6323 180
1039 1844 995
3034 6491 84
3848 5696 471
4206 2068 971
1092 719 211
4483 4777 743
3913 3664 414
184 481 421
5758 729 81
1092 958 665
4868 2263 110
3264 1029 433
4994 4023 659
719 1210 366
2800 3970 466
5981 244 843
1793 5661 277
5765 2430 483
3137 1456 241
2387 1181 956
1841 6574 723
1921 318 354
3856 4481 634
4072 481 676
6994 927 483
462 6602 928
175 4072 667
1306 318 790
5932 6243 433
719 3268 907
6440 4504 7
5659 2263 600
6356 3204 40
5082 5870 626
5759 3901 418
1029 5323 456
6061 6146 26
2632 6081 590
1210 1617 553
6086 2961 991
1943 5093 757
2829 4299 257
5691 4668 775
2768 5411 51
2173 3868 563
6216 4124 442
881 4156 602
3064 6594 740
4623 5256 595
4851 876 278
2997 5571 676
3264 195 153
3351 304 229
5570 2196 530
6035 6333 135
6695 5747 681
5630 819 738
6690 1336 940
1793 3034 829
2068 4464 267
6290 5204 995
1189 6540 566
1707 3640 525
5129 6820 932
694 6825 951
1412 3695 511
3245 1209 984
2840 3034 961
1363 4777 119
2722 5913 477
5670 71 114
2751 3109 45
3409 3061 219
4894 3505 314
5199 2471 441
5704 1210 58
615 2700 36
4464 1882 421
112 2012 745
4072 2700 508
6491 4894 4
466 2524 602
2276 3268 475
4087 3920 81
6841 6209 494
2068 3827 641
1949 2105 779
3012 1919 933
5608 4594 551
6918 4435 99
4055 5124 127
787 5679 343
1533 3845 369
4721 2276 383
3462 5740 289
3748 6822 830
3283 5335 798
6123 589 193
1285 4072 27
210 2035 590
5639 5310 381
6477 2196 408
1617 2423 764
5511 1802 863
1793 3034 465
2723 4110 249
6958 5929 14
2993 6007 41
1196 2070 101
651 5516 451
2273 3702 994
4642 2535 326
279 4172 104
3260 5504 30
5136 6793 478
1950 1853 242
6111 3986 398
1424 3173 301
4750 4239 876
4721 466 165
3986 6262 707
2655 4220 992
357 2276 235
5661 5477 525
2196 6918 141
6528 6851 484
3986 4421 467
4288 4075 163
5661 6690 731
2276 4476 89
2624 2616 569
3146 3885 431
4333 6262 487
3314 4487 701
2222 2408 689
3751 6653 802
6793 3132 178
643 6111 179
518 3869 231
1029 2386 661
3204 4568 163
3298 3034 160
6017 3983 969
730 6959 449
2659 2833 225
6425 1593 603
5710 5538 973
5680 1666 612
6054 72 752
2192 6681 666
4421 4878 208
4453 3688 941
862 1905 3
405 5095 357
3910 4323 293
2263 4288 548
1178 5633 479
6832 32 265
1112 3210 420
585 5841 882
5335 6625 99
2760 1571 672
3283 4175 994
4517 1617 954
1793 4623 814
466 4084 50
3204 1336 937
1629 1034 459
6862 1074 598
1826 4596 280
3568 1168 14
6186 6982 159
2980 4821 137
662 782 960
1085 4202 18
2196 129 68
132 5633 154
1354 4096 656
6392 3342 164
3632 4617 713
1823 1210 382
3434 2296 201
2317 3245 484
184 5323 980
602 2251 443
1885 318 680
2524 4421 694
5642 3366 874
3650 2989 43
4623 1428 250
2111 6896 812
3674 6747 52
5418 4896 719
2593 2928 524
115 5143 489
6078 6148 184
6553 3014 132
3796 2962 456
5442 5570 950
1961 5841 833
3931 5886 551
1363 4582 233
2263 5864 848
3503 3611 961
3763 3211 118
6481 2268 455
2524 4421 687
6690 5495 381
5679 5110 8
3034 2700 843
2524 357 792
4878 6246 575
4993 2957 241
3505 405 656
688 2679 121
841 741 718
5704 175 500
1823 3034 519
647 5987 569
4185 3923 440
4083 3268 999
5218 256 235
5637 6938 143
4049 195 195
6917 1980 390
6574 6470 373
3201 4854 547
3431 4517 4
5522 5463 210
2202 466 993
4451 4254 387
3875 420 747
409 3958 921
1338 3100 516
5714 1042 849
5548 1451 64
1363 5633 491
1905 2319 528
2590 1336 238
6111 3951 923
3123 2828 441
3473 3731 876
3927 421 223
184 2524 733
6820 6075 173
6865 230 94
2276 466 809
1092 1650 224
6944 82 203
5548 6010 635
1811 2633 444
5856 3494 391
772 801 465
2778 4906 404
2515 5484 291
5661 2590 305
3762 2711 666
790 6206 824
2306 2922 862
255 2417 868
1173 5608 850
2263 3751 667
4227 6513 55
1314 2148 719
719 2590 886
4996 2241 360
6653 6356 699
2024 1513 267
4278 2196 917
221 646 699
5939 5154 181
4705 221 638
1793 4421 144
6918 1530 68
2159 3580 14
2995 2230 556
1069 2468 923
6546 555 315
4668 2876 1
1092 405 526
3153 1537 196
405 3204 424
6131 3906 400
718 6519 190
2216 6111 693
2472 924 160
5564 331 482
3431 3283 604
6690 1885 970
5020 4609 872
2864 4175 31
1927 3695 24
4665 534 924
549 1859 560
1823 4623 887
6075 3211 18
1817 3152 846
5638 2068 272
1387 4892 19
5225 6468 336
1367 2407 87
5611 2811 99
1076 6876 648
2524 4075 979
2879 2309 394
497 5377 648
2615 3204 887
5096 1525 121
1074 4049 795
4790 4774 989
5875 653 328
5383 5648 236
3745 3611 725
1016 5946 690
184 4049 806
3986 5633 989
2196 6480 34
3347 719 141
6825 195 681
2022 4585 240
2386 6578 761
5304 1463 954
650 4771 525
5735 3918 826
2210 5799 702
2515 3729 161
3127 5967 989
2524 6918 157
4753 3187 186
6800 169 751
1972 3116 344
4071 5150 221
884 216 57
4837 1885 470
5577 442 18
3751 4464 835
354 5296 320
4555 3876 474
2294 1156 346
2342 6466 334
405 1885 541
3013 3364 965
3652 5478 269
1885 5704 684
2497 2321 918
4866 4517 973
5095 2524 989
405 2214 368
6622 5448 69
3438 2086 821
3730 5934 244
3123 1868 148
6104 4657 692
6706 6825 251
995 6638 366
3786 2769 520
5882 278 424
5459 2588 48
2090 633 161
5687 5734 85
2196 1510 255
480 3453 924
3845 2728 397
5311 3 268
4623 1793 248
2840 6027 35
1614 5001 661
3196 2472 231
4623 4110 700
3265 3546 572
2386 3034 748
4878 4075 276
1829 2402 155
5980 4598 225
2541 6037 616
4625 698 808
242 3811 741
4630 6134 787
4075 6228 453
6764 6095 444
4823 565 202
2404 4336 435
5353 5376 316
184 5670 752
6078 5228 747
195 615 551
6700 653 492
4229 3824 509
3452 5461 846
6790 3583 770
5618 1659 229
4453 4083 241
6578 3034 622
1469 665 665
5095 6195 7
5218 5298 797
1398 3951 694
5818 4159 57
524 2253 867
6594 735 5
1881 4231 677
1576 6644 657
6078 6436 68
4709 6280 313
2386 4878 532
1969 4800 65
2348 2972 546
4126 6353 650
3350 1387 425
4075 2700 98
1189 195 311
5004 4209 889
2004 6687 52
3986 2864 985
3542 1166 337
2441 5214 458
1178 5229 400
1164 3204 455
2700 3034 448
4570 6563 898
3986 4878 635
362 4161 141
4176 5609 116
6021 2573 174
1291 4224 314
2440 192 607
2590 195 828
3221 1014 391
4555 5335 9
3582 988 245
3069 6825 838
6653 5704 372
343 4517 168
4052 469 542
1885 4555 364
1336 6111 62
499 2773 770
5506 6985 487
5731 3305 631
3825 6238 216
207 5062 843
269 6405 439
4049 4517 153
4421 2423 528
4358 2116 276
1178 4083 79
4288 3702 592
1046 5845 436
5349 6342 392
2035 2694 513
3953 1182 123
4388 6688 971
2616 5843 294
6956 1885 401
3825 3996 120
3034 1650 296
5334 123 654
615 6211 588
1802 1877 269
4112 4918 18
2249 3883 942
6602 4277 870
1516 1532 423
1834 6859 668
111 64 456
5852 814 17
4878 4555 652
519 3774 594
6195 175 727
4282 487 164
6862 6625 934
2181 4877 869
461 578 9
1885 3876 388
3702 2597 77
4466 6001 550
1501 5092 19
2386 3702 861
2864 2615 378
6960 2469 478
4446 3505 612
6425 170 74
1959 5690 911
1617 3702 278
5063 5636 396
3595 2432 54
1284 4148 635
2755 5349 617
4206 2516 193
3751 4721 86
2238 3743 77
6578 2423 610
1363 4894 466
3172 5121 904
5903 4475 614
2073 2196 748
4777 6578 928
2060 3802 209
6480 6578 167
688 592 521
253 4765 677
4483 6075 566
4777 3298 485
4438 5669 100
5599 5709 695
6758 4613 896
2861 1744 679
2624 481 937
1210 357 811
1782 587 533
3283 1210 370
2370 5288 58
5332 2196 496
4936 5053 233
6468 6350 958
1156 486 539
827 2951 266
6480 3986 922
2324 2890 247
4832 4005 21
6187 3138 16
3656 6566 37
6781 4454 16
355 5586 977
3505 3431 668
721 5918 567
3827 5298 871
3570 5355 543
1074 2840 739
4075 1074 917
5218 3702 709
4517 5298 265
5064 2428 345
3626 6029 550
5915 2519 6
435 2048 633
4868 3751 423
1793 5572 197
4288 1363 318
4288 2423 699
3069 6262 306
6703 564 973
3915 2623 98
1650 3211 839
3756 5176 304
615 719 787
6625 2864 920
3925 6462 908
4603 1219 795
6851 2691 445
3207 6097 241
3353 6359 844
2864 5570 57
416 128 366
609 4565 970
369 899 261
5134 24 497
6491 2196 910
1796 4770 66
6111 5572 565
6706 548 347
1682 3245 962
5876 6815 666
4531 5614 148
2276 4517 335
4049 6474 517
3272 4028 485
454 2088 568
1047 4693 596
2741 3404 339
2276 343 373
3284 6221 800
2205 124 851
4693 2423 257
2202 5218 25
6589 3788 792
400 5673 673
5496 5322 655
6986 4415 833
1579 2487 241
6186 3034 997
1029 2306 156
4284 246 29
5704 6445 746
3248 3144 523
6415 3635 267
6463 5534 521
3140 4206 587
540 2644 955
6862 5323 114
1033 236 745
2721 6780 641
191 2234 947
4215 6503 608
895 6656 497
5894 78 594
1629 3203 104
4886 1032 926
4072 1210 110
4128 6672 563
3750 3505 321
5398 4773 348
1632 722 911
3505 2068 30
2303 965 904
466 6862 585
4146 684 93
1018 3623 829
6932 5679 278
1084 6650 274
2224 4434 424
2982 6680 289
6656 4930 744
5248 3464 4
3690 826 402
3611 332 537
124 6675 376
1210 4464 253
4879 2394 19
753 192 423
5792 1065 866
5255 4084 560
2416 939 1000
1893 6798 688
4360 902 137
3508 5254 400
6417 6402 729
3855 4475 184
5597 656 310
3679 153 605
4072 6540 291
6690 3827 474
4167 321 554
4461 564 721
4444 5292 361
970 6808 667
6403 4576 2
5731 1977 999
3140 6246 619
3827 5864 951
3996 169 466
405 6862 234
4778 2903 534
5200 4863 429
6442 3381 407
6690 1428 117
2642 4084 729
1504 2561 345
2470 2315 426
1809 4507 790
4075 2499 265
6932 1617 805
6759 568 109
6932 3283 219
3283 4421 465
1074 5633 57
3259 5262 34
5310 942 561
1042 316 437
3825 89 300
5184 773 94
2897 5949 208
1502 1732 360
6420 6032 465
3374 3716 539
5919 1001 910
988 5239 592
6246 2656 736
4083 2423 195
5332 3034 995
6075 4623 78
1984 1297 580
357 6862 826
735 1578 811
195 1650 255
2687 2477 731
4919 6895 313
3661 1679 918
5200 4182 749
2695 3468 228
5566 5630 368
2765 945 669
5477 719 567
3069 4483 189
5616 281 890
6262 5851 541
6477 3003 211
6747 4878 738
1562 6743 160
5360 804 623
318 1617 407
4075 5704 499
6490 5485 135
3680 2670 141
6570 6954 592
4470 3879 297
5733 2332 746
4623 5864 543
184 6250 59
6538 4590 995
4877 5536 547
6171 814 361
5599 5602 90
687 1011 712
1132 2363 821
3745 5575 508
2055 5553 6
5570 6491 842
2068 5704 487
5598 3120 876
195 4608 489
3416 4644 119
3204 1306 578
2196 405 495
1306 6477 622
5332 4483 690
5572 6262 455
6932 4517 569
3103 717 573
5298 4866 761
2006 5473 625
4120 1950 15
3387 4389 368
6235 5394 477
1021 6326 575
3558 4030 551
4623 5256 179
3004 5428 492
6742 3912 5
4651 373 631
4730 2449 520
3825 2524 25
4816 3224 527
6875 4016 421
5170 6365 378
904 6886 739
5256 1336 871
3027 1252 312
1744 5938 151
3298 343 997
3986 4018 815
2031 582 232
4964 6119 268
233 4725 860
4971 5405 704
4170 5384 178
3371 6741 35
6629 6958 822
5492 2252 383
2931 1677 209
4740 6821 778
4500 4765 391
2166 3793 182
2905 3508 857
206 2115 751
266 2844 435
1102 6222 749
3751 4894 144
4453 3825 256
3491 4664 982
3034 3611 556
3313 6476 993
3999 5755 86
1428 2196 395
4490 2688 849
2131 6936 670
4745 418 336
5831 6013 844
2068 4288 568
2704 2355 527
4764 4366 451
1375 277 65
6262 6820 904
66 6736 843
3996 6246 618
276 6262 860
6075 1074 445
3298 2437 490
5893 936 427
181 1524 733
5699 2310 887
2828 1120 458
6470 1153 935
5570 2196 300
1167 6464 637
2196 6474 788
5449 1147 1000
2196 355 254
5572 4623 180
3264 3827 456
6661 4227 50
4185 3464 925
6207 3977 849
5542 6609 338
3314 4796 368
4304 2864 614
4506 5488 362
4721 5298 8
2263 4206 4
4462 1049 570
6837 2689 804
5572 3055 461
5022 2669 517
3034 357 3
6060 4713 6
6862 5323 489
4072 1178 759
685 4227 238
3594 5439 534
3204 6625 839
4693 2196 68
4903 1093 160
6653 6378 513
6504 2491 749
2930 2461 395
690 566 741
2901 1633 375
5335 4304 287
1336 4278 198
2864 195 607
3298 1617 228
3593 446 712
6653 2840 86
3876 6825 776
895 2552 127
5699 1697 691
952 2248 491
2008 3406 670
1882 4619 162
6406 882 373
3561 1718 899
3763 3211 635
5530 3265 46
4702 2506 673
4253 1199 26
4974 6706 235
2125 1052 40
2528 2532 190
3268 343 550
719 6862 286
6820 4278 820
6075 3827 58
6690 4453 620
3951 6474 270
2103 23 23
5514 5831 27
6477 1882 526
6825 6195 475
3951 318 957
4213 833 454
719 6262 885
4768 2357 92
6190 4029 403
507 5432 168
6439 891 714
6877 5810 649
2358 3279 109
5138 699 342
3291 3475 377
4111 519 887
5890 2812 439
6793 1376 963
6934 4002 914
3827 3951 711
4882 1013 246
4894 3204 419
1616 4925 366
6491 4693 688
1023 761 895
3773 605 229
6510 1230 481
3989 6253 27
1306 4421 363
1257 6421 400
2709 4069 130
4504 4819 479
1229 6956 365
3280 6020 817
4084 2054 495
781 2293 483
4868 4623 441
4175 5864 971
4618 6856 365
3204 6825 341
5067 2662 408
1104 6743 875
2552 6758 137
1029 405 546
2243 2082 891
3110 2813 918
4288 4693 244
6196 3518 367
3200 4278 829
2073 2915 246
952 5760 325
4483 4072 360
2507 488 352
1253 4140 214
4490 4568 88
3956 2806 310
6862 6653 858
5735 2754 487
4878 1210 716
1874 4028 181
2812 5350 943
4168 4671 455
1628 1484 288
6323 3204 63
4421 2276 203
3596 4350 528
6614 1192 957
5628 5879 955
6702 4616 107
1176 329 529
5829 5221 199
4518 4764 978
2382 4826 64
4920 4684 739
3868 4378 806
3459 3123 423
2151 2949 186
1972 5333 802
1800 275 145
6262 6578 131
1668 2910 272
1178 5661 344
4485 2510 147
1188 6654 997
2648 5124 356
3934 4960 123
4510 199 835
1793 5570 46
5128 1729 107
5329 4018 312
3200 4894 370
4773 2958 293
481 6862 487
586 3906 1
4273 1635 412
6208 6332 153
2423 6690 585
4288 4868 534
2386 4777 752
5590 118 847
5874 131 579
4331 6303 248
1363 3996 584
5160 5821 557
1744 1629 163
4382 6485 171
2593 2014 23
3055 4721 758
2326 2390 218
5550 4404 843
4392 1150 727
6491 2704 733
128 6902 254
4156 3505 275
3986 2066 431
3562 4475 758
413 6468 653
2460 4521 879
4 2900 779
2423 4421 920
1340 1849 164
3096 833 44
5713 2726 971
4289 4312 855
6096 3430 478
4178 718 798
4733 4251 244
6593 4880 738
6351 5657 842
3444 336 317
3629 5326 566
4800 3372 220
6796 2701 606
2240 605 25
3505 6932 802
494 708 174
5445 5289 101
2499 3626 626
1719 918 432
3055 5864 415
68 6969 313
5878 4681 380
1899 6626 547
4623 3264 794
4818 1801 968
4304 3204 966
6559 5822 653
5218 343 514
6262 1650 521
5864 4555 473
3502 5998 368
6918 2704 991
6497 942 130
2590 195 226
5077 2196 486
2840 1428 279
5298 3986 279
3698 2445 276
6862 2263 313
3956 6968 215
3688 1160 956
668 4728 18
6132 1154 402
4075 2386 856
5541 716 21
3921 1655 542
6560 2470 480
498 5684 544
2423 3986 846
989 276 160
6314 2850 366
4421 4049 823
5905 4401 877
5056 3226 286
6186 1882 697
4124 527 479
3143 3169 813
1735 4366 121
851 1869 92
6499 928 404
178 1339 245
3200 481 116
1749 2064 766
6690 6474 45
5991 1393 994
1385 4021 187
5218 5661 660
4894 6491 981
1243 179 983
5572 1428 672
2826 4671 568
6263 6796 219
5909 6769 675
3338 925 75
2841 1631 444
813 2750 199
1348 4130 992
2068 4568 403
1990 1883 511
6642 856 305
5298 405 625
2334 3608 851
2649 6408 79
3876 4623 473
3443 4332 612
849 4186 203
3706 2321 926
2767 1812 273
6774 5466 697
3889 2057 485
2745 6495 598
1210 2590 400
4866 466 271
6089 2564 471
3779 5798 375
3360 4263 396
4049 1336 557
6926 2627 668
1626 2525 448
239 6854 414
5782 3265 341
2864 4110 382
2212 2600 162
2284 5948 495
6793 3729 752
4878 615 395
5064 1358 740
806 3344 813
6474 4083 134
2700 4517 823
4234 1374 543
4623 3827 404
4278 1617 670
6600 6932 322
3657 4128 426
4594 1353 13
4835 6434 982
6402 1133 759
698 1292 249
6194 3189 660
5095 4072 217
6474 1428 576
5633 1306 653
426 1215 476
4483 4453 415
5700 6922 465
1052 5188 630
3204 1210 920
4389 3610 683
5948 5469 801
4530 6687 677
5943 6480 537
615 4568 73
1452 6134 127
6484 3702 448
4623 1921 96
4076 5845 847
1793 1092 783
2441 6690 325
3081 4342 12
3827 5077 181
530 2132 808
1261 5744 807
4206 2376 185
3603 172 447
6221 363 949
5879 5728 219
2484 4109 893
5597 3167 72
533 4035 97
4866 3702 874
2524 3751 171
714 998 763
1200 2392 214
3335 2194 108
1336 2915 585
5438 2215 405
4053 5237 175
4049 6195 905
4278 6578 840
6306 4827 149
5748 5180 99
2867 4628 85
343 1210 659
6718 6793 805
51 2068 7
3996 4555 997
983 3881 804
6862 318 60
6690 5572 308
2704 6477 205
1700 2050 793
